time,year,species,port,landings,month,species_group
1960-05-16 00:00:00+00:00,1960,"oyster, giant pacific",San Francisco,26906,5,Oysters
1960-06-16 00:00:00+00:00,1960,"oyster, giant pacific",San Francisco,12082,6,Oysters
1960-07-16 00:00:00+00:00,1960,"oyster, giant pacific",San Francisco,21462,7,Oysters
1960-08-16 00:00:00+00:00,1960,"oyster, giant pacific",San Francisco,13524,8,Oysters
1960-09-16 00:00:00+00:00,1960,"oyster, giant pacific",San Francisco,26920,9,Oysters
1960-10-16 00:00:00+00:00,1960,"oyster, giant pacific",San Francisco,19984,10,Oysters
1960-11-16 00:00:00+00:00,1960,"oyster, giant pacific",San Francisco,27909,11,Oysters
1960-12-16 00:00:00+00:00,1960,"oyster, giant pacific",San Francisco,27689,12,Oysters
1961-01-16 00:00:00+00:00,1961,"oyster, giant pacific",San Francisco,28456,1,Oysters
1961-02-16 00:00:00+00:00,1961,"oyster, giant pacific",San Francisco,27220,2,Oysters
1961-03-16 00:00:00+00:00,1961,"oyster, giant pacific",San Francisco,28191,3,Oysters
1961-04-16 00:00:00+00:00,1961,"oyster, giant pacific",San Francisco,28080,4,Oysters
1961-05-16 00:00:00+00:00,1961,"oyster, giant pacific",San Francisco,33958,5,Oysters
1961-06-16 00:00:00+00:00,1961,"oyster, giant pacific",San Francisco,48969,6,Oysters
1961-07-16 00:00:00+00:00,1961,"oyster, giant pacific",San Francisco,40233,7,Oysters
1961-08-16 00:00:00+00:00,1961,"oyster, giant pacific",San Francisco,48142,8,Oysters
1961-09-16 00:00:00+00:00,1961,"oyster, giant pacific",San Francisco,53489,9,Oysters
1961-10-16 00:00:00+00:00,1961,"oyster, giant pacific",San Francisco,60731,10,Oysters
1961-11-16 00:00:00+00:00,1961,"oyster, giant pacific",San Francisco,57570,11,Oysters
1961-12-16 00:00:00+00:00,1961,"oyster, giant pacific",San Francisco,76536,12,Oysters
1962-01-16 00:00:00+00:00,1962,"oyster, giant pacific",San Francisco,15805,1,Oysters
1962-02-16 00:00:00+00:00,1962,"oyster, giant pacific",San Francisco,14299,2,Oysters
1962-03-16 00:00:00+00:00,1962,"oyster, giant pacific",San Francisco,21718,3,Oysters
1962-04-16 00:00:00+00:00,1962,"oyster, giant pacific",San Francisco,19939,4,Oysters
1962-05-16 00:00:00+00:00,1962,"oyster, giant pacific",San Francisco,15024,5,Oysters
1962-06-16 00:00:00+00:00,1962,"oyster, giant pacific",San Francisco,9566,6,Oysters
1962-07-16 00:00:00+00:00,1962,"oyster, giant pacific",San Francisco,22135,7,Oysters
1962-08-16 00:00:00+00:00,1962,"oyster, giant pacific",San Francisco,2398,8,Oysters
1962-09-16 00:00:00+00:00,1962,"oyster, giant pacific",San Francisco,43487,9,Oysters
1962-10-16 00:00:00+00:00,1962,"oyster, giant pacific",San Francisco,57915,10,Oysters
1962-11-16 00:00:00+00:00,1962,"oyster, giant pacific",San Francisco,82142,11,Oysters
1962-12-16 00:00:00+00:00,1962,"oyster, giant pacific",San Francisco,87981,12,Oysters
1963-01-16 00:00:00+00:00,1963,"oyster, giant pacific",San Francisco,18581,1,Oysters
1963-02-16 00:00:00+00:00,1963,"oyster, giant pacific",San Francisco,17902,2,Oysters
1963-03-16 00:00:00+00:00,1963,"oyster, giant pacific",San Francisco,19211,3,Oysters
1963-04-16 00:00:00+00:00,1963,"oyster, giant pacific",San Francisco,12516,4,Oysters
1963-05-16 00:00:00+00:00,1963,"oyster, giant pacific",San Francisco,12294,5,Oysters
1963-06-16 00:00:00+00:00,1963,"oyster, giant pacific",San Francisco,9160,6,Oysters
1963-07-16 00:00:00+00:00,1963,"oyster, giant pacific",San Francisco,5279,7,Oysters
1963-08-16 00:00:00+00:00,1963,"oyster, giant pacific",San Francisco,3138,8,Oysters
1963-09-16 00:00:00+00:00,1963,"oyster, giant pacific",San Francisco,12571,9,Oysters
1963-10-16 00:00:00+00:00,1963,"oyster, giant pacific",San Francisco,18835,10,Oysters
1963-11-16 00:00:00+00:00,1963,"oyster, giant pacific",San Francisco,20726,11,Oysters
1963-12-16 00:00:00+00:00,1963,"oyster, giant pacific",San Francisco,22014,12,Oysters
1964-01-16 00:00:00+00:00,1964,"oyster, giant pacific",San Francisco,17475,1,Oysters
1964-02-16 00:00:00+00:00,1964,"oyster, giant pacific",San Francisco,20512,2,Oysters
1964-03-16 00:00:00+00:00,1964,"oyster, giant pacific",San Francisco,19963,3,Oysters
1964-04-16 00:00:00+00:00,1964,"oyster, giant pacific",San Francisco,17712,4,Oysters
1964-05-16 00:00:00+00:00,1964,"oyster, giant pacific",San Francisco,15819,5,Oysters
1964-06-16 00:00:00+00:00,1964,"oyster, giant pacific",San Francisco,14376,6,Oysters
1964-07-16 00:00:00+00:00,1964,"oyster, giant pacific",San Francisco,11598,7,Oysters
1964-08-16 00:00:00+00:00,1964,"oyster, giant pacific",San Francisco,17170,8,Oysters
1964-09-16 00:00:00+00:00,1964,"oyster, giant pacific",San Francisco,18854,9,Oysters
1964-10-16 00:00:00+00:00,1964,"oyster, giant pacific",San Francisco,14318,10,Oysters
1964-11-16 00:00:00+00:00,1964,"oyster, giant pacific",San Francisco,19288,11,Oysters
1964-12-16 00:00:00+00:00,1964,"oyster, giant pacific",San Francisco,21208,12,Oysters
1965-01-16 00:00:00+00:00,1965,"oyster, giant pacific",San Francisco,19022,1,Oysters
1965-02-16 00:00:00+00:00,1965,"oyster, giant pacific",San Francisco,19483,2,Oysters
1965-03-16 00:00:00+00:00,1965,"oyster, giant pacific",San Francisco,21955,3,Oysters
1965-04-16 00:00:00+00:00,1965,"oyster, giant pacific",San Francisco,14057,4,Oysters
1965-05-16 00:00:00+00:00,1965,"oyster, giant pacific",San Francisco,11719,5,Oysters
1965-06-16 00:00:00+00:00,1965,"oyster, giant pacific",San Francisco,13154,6,Oysters
1965-07-16 00:00:00+00:00,1965,"oyster, giant pacific",San Francisco,10906,7,Oysters
1965-08-16 00:00:00+00:00,1965,"oyster, giant pacific",San Francisco,462,8,Oysters
1965-09-16 00:00:00+00:00,1965,"oyster, giant pacific",San Francisco,11258,9,Oysters
1965-10-16 00:00:00+00:00,1965,"oyster, giant pacific",San Francisco,17128,10,Oysters
1965-11-16 00:00:00+00:00,1965,"oyster, giant pacific",San Francisco,24229,11,Oysters
1965-12-16 00:00:00+00:00,1965,"oyster, giant pacific",San Francisco,23635,12,Oysters
1966-01-16 00:00:00+00:00,1966,"oyster, giant pacific",San Francisco,22092,1,Oysters
1966-02-16 00:00:00+00:00,1966,"oyster, giant pacific",San Francisco,20990,2,Oysters
1966-03-16 00:00:00+00:00,1966,"oyster, giant pacific",San Francisco,20300,3,Oysters
1966-04-16 00:00:00+00:00,1966,"oyster, giant pacific",San Francisco,18192,4,Oysters
1966-05-16 00:00:00+00:00,1966,"oyster, giant pacific",San Francisco,15930,5,Oysters
1966-06-16 00:00:00+00:00,1966,"oyster, giant pacific",San Francisco,14846,6,Oysters
1966-07-16 00:00:00+00:00,1966,"oyster, giant pacific",San Francisco,11814,7,Oysters
1966-08-16 00:00:00+00:00,1966,"oyster, giant pacific",San Francisco,16186,8,Oysters
1966-09-16 00:00:00+00:00,1966,"oyster, giant pacific",San Francisco,17286,9,Oysters
1966-10-16 00:00:00+00:00,1966,"oyster, giant pacific",San Francisco,17945,10,Oysters
1966-11-16 00:00:00+00:00,1966,"oyster, giant pacific",San Francisco,25525,11,Oysters
1966-12-16 00:00:00+00:00,1966,"oyster, giant pacific",San Francisco,20471,12,Oysters
1967-01-16 00:00:00+00:00,1967,"oyster, giant pacific",San Francisco,18228,1,Oysters
1967-02-16 00:00:00+00:00,1967,"oyster, giant pacific",San Francisco,14515,2,Oysters
1967-03-16 00:00:00+00:00,1967,"oyster, giant pacific",San Francisco,13845,3,Oysters
1967-04-16 00:00:00+00:00,1967,"oyster, giant pacific",San Francisco,15817,4,Oysters
1967-05-16 00:00:00+00:00,1967,"oyster, giant pacific",San Francisco,15037,5,Oysters
1967-06-16 00:00:00+00:00,1967,"oyster, giant pacific",San Francisco,11648,6,Oysters
1967-07-16 00:00:00+00:00,1967,"oyster, giant pacific",San Francisco,11187,7,Oysters
1967-08-16 00:00:00+00:00,1967,"oyster, giant pacific",San Francisco,21118,8,Oysters
1967-09-16 00:00:00+00:00,1967,"oyster, giant pacific",San Francisco,14875,9,Oysters
1967-10-16 00:00:00+00:00,1967,"oyster, giant pacific",San Francisco,16109,10,Oysters
1967-11-16 00:00:00+00:00,1967,"oyster, giant pacific",San Francisco,19362,11,Oysters
1967-12-16 00:00:00+00:00,1967,"oyster, giant pacific",San Francisco,13952,12,Oysters
1968-01-16 00:00:00+00:00,1968,"oyster, giant pacific",San Francisco,11833,1,Oysters
1968-02-16 00:00:00+00:00,1968,"oyster, giant pacific",San Francisco,10805,2,Oysters
1968-03-16 00:00:00+00:00,1968,"oyster, giant pacific",San Francisco,7849,3,Oysters
1968-04-16 00:00:00+00:00,1968,"oyster, giant pacific",San Francisco,7476,4,Oysters
1968-05-16 00:00:00+00:00,1968,"oyster, giant pacific",San Francisco,7159,5,Oysters
1968-06-16 00:00:00+00:00,1968,"oyster, giant pacific",San Francisco,8320,6,Oysters
1968-07-16 00:00:00+00:00,1968,"oyster, giant pacific",San Francisco,7788,7,Oysters
1968-08-16 00:00:00+00:00,1968,"oyster, giant pacific",San Francisco,9640,8,Oysters
1968-09-16 00:00:00+00:00,1968,"oyster, giant pacific",San Francisco,7577,9,Oysters
1968-10-16 00:00:00+00:00,1968,"oyster, giant pacific",San Francisco,15797,10,Oysters
1968-11-16 00:00:00+00:00,1968,"oyster, giant pacific",San Francisco,19109,11,Oysters
1968-12-16 00:00:00+00:00,1968,"oyster, giant pacific",San Francisco,26290,12,Oysters
1969-01-16 00:00:00+00:00,1969,"oyster, giant pacific",San Francisco,18453,1,Oysters
1969-02-16 00:00:00+00:00,1969,"oyster, giant pacific",San Francisco,14781,2,Oysters
1969-03-16 00:00:00+00:00,1969,"oyster, giant pacific",San Francisco,17520,3,Oysters
1969-04-16 00:00:00+00:00,1969,"oyster, giant pacific",San Francisco,14957,4,Oysters
1969-05-16 00:00:00+00:00,1969,"oyster, giant pacific",San Francisco,12806,5,Oysters
1969-06-16 00:00:00+00:00,1969,"oyster, giant pacific",San Francisco,17102,6,Oysters
1969-07-16 00:00:00+00:00,1969,"oyster, giant pacific",San Francisco,15752,7,Oysters
1969-08-16 00:00:00+00:00,1969,"oyster, giant pacific",San Francisco,19695,8,Oysters
1969-09-16 00:00:00+00:00,1969,"oyster, giant pacific",San Francisco,22265,9,Oysters
1969-10-16 00:00:00+00:00,1969,"oyster, giant pacific",San Francisco,24064,10,Oysters
1969-11-16 00:00:00+00:00,1969,"oyster, giant pacific",San Francisco,23863,11,Oysters
1969-12-16 00:00:00+00:00,1969,"oyster, giant pacific",San Francisco,21586,12,Oysters
1970-01-16 00:00:00+00:00,1970,"oyster, giant pacific",San Francisco,17202,1,Oysters
1970-02-16 00:00:00+00:00,1970,"oyster, giant pacific",San Francisco,12692,2,Oysters
1970-03-16 00:00:00+00:00,1970,"oyster, giant pacific",San Francisco,17251,3,Oysters
1970-04-16 00:00:00+00:00,1970,"oyster, giant pacific",San Francisco,16436,4,Oysters
1970-05-16 00:00:00+00:00,1970,"oyster, giant pacific",San Francisco,14825,5,Oysters
1970-06-16 00:00:00+00:00,1970,"oyster, giant pacific",San Francisco,16270,6,Oysters
1970-07-16 00:00:00+00:00,1970,"oyster, giant pacific",San Francisco,16278,7,Oysters
1970-08-16 00:00:00+00:00,1970,"oyster, giant pacific",San Francisco,17620,8,Oysters
1970-09-16 00:00:00+00:00,1970,"oyster, giant pacific",San Francisco,15874,9,Oysters
1970-10-16 00:00:00+00:00,1970,"oyster, giant pacific",San Francisco,20802,10,Oysters
1970-11-16 00:00:00+00:00,1970,"oyster, giant pacific",San Francisco,25681,11,Oysters
1970-12-16 00:00:00+00:00,1970,"oyster, giant pacific",San Francisco,28366,12,Oysters
1971-01-16 00:00:00+00:00,1971,"oyster, giant pacific",San Francisco,23440,1,Oysters
1971-02-16 00:00:00+00:00,1971,"oyster, giant pacific",San Francisco,17383,2,Oysters
1971-03-16 00:00:00+00:00,1971,"oyster, giant pacific",San Francisco,18850,3,Oysters
1971-04-16 00:00:00+00:00,1971,"oyster, giant pacific",San Francisco,13207,4,Oysters
1971-05-16 00:00:00+00:00,1971,"oyster, giant pacific",San Francisco,14577,5,Oysters
1971-06-16 00:00:00+00:00,1971,"oyster, giant pacific",San Francisco,20198,6,Oysters
1971-07-16 00:00:00+00:00,1971,"oyster, giant pacific",San Francisco,20486,7,Oysters
1971-08-16 00:00:00+00:00,1971,"oyster, giant pacific",San Francisco,18449,8,Oysters
1971-09-16 00:00:00+00:00,1971,"oyster, giant pacific",San Francisco,15511,9,Oysters
1971-10-16 00:00:00+00:00,1971,"oyster, giant pacific",San Francisco,15309,10,Oysters
1971-11-16 00:00:00+00:00,1971,"oyster, giant pacific",San Francisco,14510,11,Oysters
1971-12-16 00:00:00+00:00,1971,"oyster, giant pacific",San Francisco,6465,12,Oysters
1972-01-16 00:00:00+00:00,1972,"oyster, giant pacific",San Francisco,3669,1,Oysters
1972-02-16 00:00:00+00:00,1972,"oyster, giant pacific",San Francisco,3767,2,Oysters
1972-03-16 00:00:00+00:00,1972,"oyster, giant pacific",San Francisco,3881,3,Oysters
1972-04-16 00:00:00+00:00,1972,"oyster, giant pacific",San Francisco,4029,4,Oysters
1972-05-16 00:00:00+00:00,1972,"oyster, giant pacific",San Francisco,4343,5,Oysters
1972-06-16 00:00:00+00:00,1972,"oyster, giant pacific",San Francisco,3341,6,Oysters
1972-07-16 00:00:00+00:00,1972,"oyster, giant pacific",San Francisco,11069,7,Oysters
1972-08-16 00:00:00+00:00,1972,"oyster, giant pacific",San Francisco,14272,8,Oysters
1972-09-16 00:00:00+00:00,1972,"oyster, giant pacific",San Francisco,10941,9,Oysters
1972-10-16 00:00:00+00:00,1972,"oyster, giant pacific",San Francisco,12207,10,Oysters
1972-11-16 00:00:00+00:00,1972,"oyster, giant pacific",San Francisco,12340,11,Oysters
1972-12-16 00:00:00+00:00,1972,"oyster, giant pacific",San Francisco,11696,12,Oysters
1973-01-16 00:00:00+00:00,1973,"oyster, giant pacific",San Francisco,4889,1,Oysters
1973-02-16 00:00:00+00:00,1973,"oyster, giant pacific",San Francisco,1392,2,Oysters
1973-03-16 00:00:00+00:00,1973,"oyster, giant pacific",San Francisco,5133,3,Oysters
1973-04-16 00:00:00+00:00,1973,"oyster, giant pacific",San Francisco,11694,4,Oysters
1973-05-16 00:00:00+00:00,1973,"oyster, giant pacific",San Francisco,12008,5,Oysters
1973-06-16 00:00:00+00:00,1973,"oyster, giant pacific",San Francisco,13028,6,Oysters
1973-07-16 00:00:00+00:00,1973,"oyster, giant pacific",San Francisco,1106,7,Oysters
1973-08-16 00:00:00+00:00,1973,"oyster, giant pacific",San Francisco,29798,8,Oysters
1973-09-16 00:00:00+00:00,1973,"oyster, giant pacific",San Francisco,14947,9,Oysters
1973-10-16 00:00:00+00:00,1973,"oyster, giant pacific",San Francisco,14509,10,Oysters
1973-11-16 00:00:00+00:00,1973,"oyster, giant pacific",San Francisco,19206,11,Oysters
1973-12-16 00:00:00+00:00,1973,"oyster, giant pacific",San Francisco,17253,12,Oysters
1974-01-16 00:00:00+00:00,1974,"oyster, giant pacific",San Francisco,13914,1,Oysters
1974-02-16 00:00:00+00:00,1974,"oyster, giant pacific",San Francisco,12456,2,Oysters
1974-03-16 00:00:00+00:00,1974,"oyster, giant pacific",San Francisco,14242,3,Oysters
1974-04-16 00:00:00+00:00,1974,"oyster, giant pacific",San Francisco,9610,4,Oysters
1974-05-16 00:00:00+00:00,1974,"oyster, giant pacific",San Francisco,14670,5,Oysters
1974-06-16 00:00:00+00:00,1974,"oyster, giant pacific",San Francisco,16562,6,Oysters
1974-07-16 00:00:00+00:00,1974,"oyster, giant pacific",San Francisco,17956,7,Oysters
1974-08-16 00:00:00+00:00,1974,"oyster, giant pacific",San Francisco,17569,8,Oysters
1974-09-16 00:00:00+00:00,1974,"oyster, giant pacific",San Francisco,16717,9,Oysters
1974-10-16 00:00:00+00:00,1974,"oyster, giant pacific",San Francisco,16652,10,Oysters
1974-11-16 00:00:00+00:00,1974,"oyster, giant pacific",San Francisco,18465,11,Oysters
1974-12-16 00:00:00+00:00,1974,"oyster, giant pacific",San Francisco,19741,12,Oysters
1975-01-16 00:00:00+00:00,1975,"oyster, giant pacific",San Francisco,16237,1,Oysters
1975-02-16 00:00:00+00:00,1975,"oyster, giant pacific",San Francisco,12155,2,Oysters
1975-03-16 00:00:00+00:00,1975,"oyster, giant pacific",San Francisco,16024,3,Oysters
1975-04-16 00:00:00+00:00,1975,"oyster, giant pacific",San Francisco,21177,4,Oysters
1975-05-16 00:00:00+00:00,1975,"oyster, giant pacific",San Francisco,22322,5,Oysters
1975-06-16 00:00:00+00:00,1975,"oyster, giant pacific",San Francisco,24743,6,Oysters
1975-07-16 00:00:00+00:00,1975,"oyster, giant pacific",San Francisco,23361,7,Oysters
1975-08-16 00:00:00+00:00,1975,"oyster, giant pacific",San Francisco,21995,8,Oysters
1975-09-16 00:00:00+00:00,1975,"oyster, giant pacific",San Francisco,19019,9,Oysters
1975-10-16 00:00:00+00:00,1975,"oyster, giant pacific",San Francisco,21909,10,Oysters
1975-11-16 00:00:00+00:00,1975,"oyster, giant pacific",San Francisco,27882,11,Oysters
1975-12-16 00:00:00+00:00,1975,"oyster, giant pacific",San Francisco,26843,12,Oysters
1976-01-16 00:00:00+00:00,1976,"oyster, giant pacific",San Francisco,13396,1,Oysters
1976-02-16 00:00:00+00:00,1976,"oyster, giant pacific",San Francisco,9235,2,Oysters
1976-03-16 00:00:00+00:00,1976,"oyster, giant pacific",San Francisco,9704,3,Oysters
1976-04-16 00:00:00+00:00,1976,"oyster, giant pacific",San Francisco,15857,4,Oysters
1976-05-16 00:00:00+00:00,1976,"oyster, giant pacific",San Francisco,19883,5,Oysters
1976-06-16 00:00:00+00:00,1976,"oyster, giant pacific",San Francisco,18181,6,Oysters
1976-07-16 00:00:00+00:00,1976,"oyster, giant pacific",San Francisco,23675,7,Oysters
1976-08-16 00:00:00+00:00,1976,"oyster, giant pacific",San Francisco,24599,8,Oysters
1976-09-16 00:00:00+00:00,1976,"oyster, giant pacific",San Francisco,20242,9,Oysters
1976-10-16 00:00:00+00:00,1976,"oyster, giant pacific",San Francisco,20974,10,Oysters
1976-11-16 00:00:00+00:00,1976,"oyster, giant pacific",San Francisco,33184,11,Oysters
1976-12-16 00:00:00+00:00,1976,"oyster, giant pacific",San Francisco,32419,12,Oysters
1977-01-16 00:00:00+00:00,1977,"oyster, giant pacific",San Francisco,22651,1,Oysters
1977-02-16 00:00:00+00:00,1977,"oyster, giant pacific",San Francisco,21268,2,Oysters
1977-03-16 00:00:00+00:00,1977,"oyster, giant pacific",San Francisco,21222,3,Oysters
1977-04-16 00:00:00+00:00,1977,"oyster, giant pacific",San Francisco,21100,4,Oysters
1977-05-16 00:00:00+00:00,1977,"oyster, giant pacific",San Francisco,16097,5,Oysters
1977-06-16 00:00:00+00:00,1977,"oyster, giant pacific",San Francisco,22999,6,Oysters
1977-07-16 00:00:00+00:00,1977,"oyster, giant pacific",San Francisco,23180,7,Oysters
1977-08-16 00:00:00+00:00,1977,"oyster, giant pacific",San Francisco,24299,8,Oysters
1977-09-16 00:00:00+00:00,1977,"oyster, giant pacific",San Francisco,19539,9,Oysters
1977-10-16 00:00:00+00:00,1977,"oyster, giant pacific",San Francisco,24732,10,Oysters
1977-11-16 00:00:00+00:00,1977,"oyster, giant pacific",San Francisco,25485,11,Oysters
1977-12-16 00:00:00+00:00,1977,"oyster, giant pacific",San Francisco,33044,12,Oysters
1978-01-16 00:00:00+00:00,1978,"oyster, giant pacific",San Francisco,15037,1,Oysters
1978-02-16 00:00:00+00:00,1978,"oyster, giant pacific",San Francisco,17793,2,Oysters
1978-03-16 00:00:00+00:00,1978,"oyster, giant pacific",San Francisco,27435,3,Oysters
1978-04-16 00:00:00+00:00,1978,"oyster, giant pacific",San Francisco,26420,4,Oysters
1978-05-16 00:00:00+00:00,1978,"oyster, giant pacific",San Francisco,25230,5,Oysters
1978-06-16 00:00:00+00:00,1978,"oyster, giant pacific",San Francisco,29894,6,Oysters
1978-07-16 00:00:00+00:00,1978,"oyster, giant pacific",San Francisco,23371,7,Oysters
1978-08-16 00:00:00+00:00,1978,"oyster, giant pacific",San Francisco,27246,8,Oysters
1978-09-16 00:00:00+00:00,1978,"oyster, giant pacific",San Francisco,27792,9,Oysters
1978-10-16 00:00:00+00:00,1978,"oyster, giant pacific",San Francisco,26872,10,Oysters
1978-11-16 00:00:00+00:00,1978,"oyster, giant pacific",San Francisco,31063,11,Oysters
1978-12-16 00:00:00+00:00,1978,"oyster, giant pacific",San Francisco,31584,12,Oysters
1979-01-16 00:00:00+00:00,1979,"oyster, giant pacific",San Francisco,29023,1,Oysters
1979-02-16 00:00:00+00:00,1979,"oyster, giant pacific",San Francisco,32935,2,Oysters
1979-03-16 00:00:00+00:00,1979,"oyster, giant pacific",San Francisco,34691,3,Oysters
1979-04-16 00:00:00+00:00,1979,"oyster, giant pacific",San Francisco,34192,4,Oysters
1979-05-16 00:00:00+00:00,1979,"oyster, giant pacific",San Francisco,44823,5,Oysters
1979-06-16 00:00:00+00:00,1979,"oyster, giant pacific",San Francisco,40472,6,Oysters
1979-07-16 00:00:00+00:00,1979,"oyster, giant pacific",San Francisco,36899,7,Oysters
1979-08-16 00:00:00+00:00,1979,"oyster, giant pacific",San Francisco,34856,8,Oysters
1979-09-16 00:00:00+00:00,1979,"oyster, giant pacific",San Francisco,34374,9,Oysters
